karate,CMS,0.10697793960571289,0.5,0.14414376253975786,0.04382761139517896,2
karate,CMS,0.0854029655456543,0.5,0.8364981174679549,0.882302454654689,2
syn_dataset,CMS,499.39385890960693,1.0,0.1903103017555122,0.006582051532746057,35
syn_dataset,CMS,500.81990599632263,0.6,0.1968497735916694,0.007240789880780034,35
syn_dataset,CMS,501.35098218917847,0.3,0.21811540039736324,0.003618556814325886,35
syn_dataset,CMS,501.38349890708923,0.5,0.19591890629287864,0.007361819545429581,35
syn_dataset,CMS,501.9994068145752,0.7,0.18830527524856225,0.006659721242628404,35
syn_dataset,CMS,502.6831548213959,0.9,0.19885795779987425,0.000772896773923693,35
syn_dataset,CMS,503.491721868515,0.4,0.20103802673951737,0.008635108704058155,35
syn_dataset,CMS,504.3435080051422,0.8,0.1903103017555122,0.006582051532746057,35
syn_dataset,CMS,505.0778889656067,0.2,0.21485161587181661,0.007258361634790375,35
syn_dataset,CMS,513.5949749946594,0.1,0.24631962657270162,0.020572671326203273,35
syn_dataset,CMS,515.8663799762726,0.0,0.8528492889978583,0.7887144384928692,35
syn_dataset,CMS,526.5393362045288,0.6,0.327286292927376,0.032272935260038695,34
syn_dataset,CMS,526.6097531318665,0.2,0.33845960398250646,0.035840566122945,34
syn_dataset,CMS,526.9744508266449,0.3,0.33775439872335605,0.035930392264340874,34
syn_dataset,CMS,527.0075368881226,0.5,0.327286292927376,0.032272935260038695,34
syn_dataset,CMS,527.1048550605774,0.9,0.34010561811882556,0.03371702462384527,34
syn_dataset,CMS,527.8847160339355,0.4,0.320066202134662,0.0356256114997564,34
syn_dataset,CMS,528.1853451728821,0.8,0.33981989681728947,0.03318977356699821,34
syn_dataset,CMS,528.2595160007477,1.0,0.34010561811882556,0.03371702462384527,34
syn_dataset,CMS,528.3946208953857,0.7,0.3151559663402613,0.023210488745245866,34
syn_dataset,CMS,528.5226278305054,0.1,0.34817059896956565,0.05457822947512651,34
syn_dataset,CMS,529.3849029541016,0.0,0.9334573921190081,0.9247421442409178,34
syn_dataset,CMS,577.7952079772949,0.0,0.931534992011514,0.8620560121948782,39
syn_dataset,CMS,580.1946082115173,0.4,0.49438942389194124,0.038981869031157815,39
syn_dataset,CMS,580.4416401386261,0.6,0.4868575308193681,0.03676783255193312,39
syn_dataset,CMS,580.946151971817,0.2,0.5117967837710535,0.05617691517089991,39
syn_dataset,CMS,581.4411981105804,0.5,0.4868575308193681,0.03676783255193312,39
syn_dataset,CMS,581.645910024643,0.7,0.4893501924736021,0.03722710377708284,39
syn_dataset,CMS,582.6033411026001,1.0,0.4868167102077069,0.03673131487311638,39
syn_dataset,CMS,582.8392360210419,0.8,0.4893501924736021,0.03722710377708284,39
syn_dataset,CMS,583.4098238945007,0.9,0.4893501924736021,0.03722710377708284,39
syn_dataset,CMS,583.1723849773407,0.1,0.5392767364972635,0.09212268234122298,39
syn_dataset,CMS,583.5541069507599,0.3,0.5022077480657692,0.04178889763968838,39
syn_dataset,CMS,613.346587896347,0.0,0.9379427917412183,0.8996485307890816,31
syn_dataset,CMS,616.4681417942047,0.3,0.6631686154990981,0.2293966356842613,31
syn_dataset,CMS,616.5935649871826,1.0,0.5885381035596946,0.10982771740764798,31
syn_dataset,CMS,616.8848650455475,0.6,0.6229523965722951,0.1975694635140396,31
syn_dataset,CMS,617.3221187591553,0.4,0.614241897955596,0.14689664261461888,31
syn_dataset,CMS,617.7130138874054,0.5,0.6342352248983978,0.1816361081317875,31
syn_dataset,CMS,617.7320759296417,0.8,0.6329267955934103,0.18597574783242105,31
syn_dataset,CMS,617.7952871322632,0.7,0.6389019640704338,0.19040258584329234,31
syn_dataset,CMS,617.9009411334991,0.9,0.6145982315629864,0.13562598485147515,31
syn_dataset,CMS,618.0304009914398,0.1,0.7176544522407338,0.3937731688315325,31
syn_dataset,CMS,618.8823070526123,0.2,0.7040935623405636,0.3152991660043768,31
syn_dataset,CMS,564.4875280857086,0.4,0.31189483786819705,0.030219015395843003,38
syn_dataset,CMS,566.0130558013916,1.0,0.3024410943740522,0.024474029936033908,38
syn_dataset,CMS,566.8425447940826,0.5,0.330767902082174,0.025595931216555835,38
syn_dataset,CMS,567.0176067352295,0.6,0.3198116320123369,0.026883049594275114,38
syn_dataset,CMS,567.3034281730652,0.9,0.29757362155522626,0.024184860795979878,38
syn_dataset,CMS,567.5687608718872,0.3,0.29993444536255365,0.02298720493368767,38
syn_dataset,CMS,569.3229491710663,0.8,0.3040734249548747,0.024787413165841307,38
syn_dataset,CMS,569.8296630382538,0.7,0.3101765435725008,0.02656213734943208,38
syn_dataset,CMS,570.7720170021057,0.2,0.3207709991765758,0.04403515124131752,38
syn_dataset,CMS,571.4359359741211,0.1,0.34175966911853634,0.06771544143465036,38
syn_dataset,CMS,571.7459959983826,0.0,0.9177838836262967,0.9103582557139497,38
syn_dataset,CMS,564.2338030338287,1.0,0.41942993892009844,0.03294794677200063,34
syn_dataset,CMS,564.4399349689484,0.6,0.4154353098875215,0.03149348395135923,34
syn_dataset,CMS,565.8215687274933,0.4,0.4288334097787282,0.028435543880082858,34
syn_dataset,CMS,566.454076051712,0.3,0.4429530180175764,0.035547936733389435,34
syn_dataset,CMS,566.3886179924011,0.8,0.41942993892009844,0.03294794677200063,34
