data,algorithm,time,alpha,nmi,ari,#com
strike,ORC,1.4792063236236572,0.5,0.7184755058450968,0.5518025332900293,6
karate,ORC,3.3201680183410645,0.5,0.5392646419012308,0.38482080656397555,5
mexican,ORC,3.9394371509552,0.5,0.2139884868167418,0.16853722409277966,4
dolphin,ORC,5.951953887939453,0.5,0.4537995905842524,0.20728833894679022,11
polbooks,ORC,13.41179609298706,0.5,0.41258855238170994,0.3122902359109088,12
football,ORC,18.0467529296875,0.5,0.9268793639543628,0.8893431553253587,12
railway,ORC,36.629469871520996,0.5,0.6830215206349568,0.2732896085826224,42
polblogs,ORC,5571.732528924942,0.5,0.27824958182337106,0.25820868233398947,212

polblogs,CMS,57477.445518016815,0.0,0.18838626632171257,0.017800081093580212
polblogs,CMS,122942.86068487167,0.5,0.18253576602723723,0.0017476940007364852

mexican,CMS,1.7782509326934814,0.5,0.2480217878648278,0.011643642963662706,20,n
karate,CMS,2.097777843475342,1.0,0.3621874688554205,0.052581131042037516,26,n
mexican,CMS,2.5422379970550537,0.6,0.2480217878648278,0.011643642963662706,20,n
karate,CMS,1.8657820224761963,0.6,0.3621874688554205,0.052581131042037516,26,n
strike,CMS,1.7257201671600342,0.0,1.0,1.0,3,n
strike,CMS,2.392914056777954,0.9,0.49586360423475473,0.11299052774018944,12,n
dolphin,CMS,3.2939987182617188,0.7,0.28522531038648014,0.020339219028469357,50,n
strike,CMS,3.9990789890289307,0.3,0.5423888968959102,0.1297477529718759,18,n
strike,CMS,4.0381760597229,0.1,0.5233550154557356,0.09164045929934908,20,n
strike,CMS,4.102630138397217,0.2,0.6121125018311437,0.45865232521354005,8,n
strike,CMS,3.676598072052002,0.8,0.49586360423475473,0.11299052774018944,12,n
karate,CMS,4.6002490520477295,0.9,0.3621874688554205,0.052581131042037516,26,n
strike,CMS,4.235206842422485,0.6,0.5812088030629438,0.3294206739871261,7,n
strike,CMS,4.966207981109619,0.5,0.4940383964804919,0.09657891031958328,15,n
mexican,CMS,5.080427169799805,0.3,0.2800260961225683,0.04517804114752438,20,n
karate,CMS,6.121581077575684,0.8,0.3621874688554205,0.052581131042037516,26,n
strike,CMS,4.759441137313843,1.0,0.49586360423475473,0.11299052774018944,12,n
karate,CMS,6.654846906661987,0.5,0.3621874688554205,0.052581131042037516,26,n
karate,CMS,6.113049745559692,0.2,0.3621874688554205,0.052581131042037516,26,n
dolphin,CMS,7.341908931732178,0.8,0.28522531038648014,0.020339219028469357,50,n
karate,CMS,6.980637073516846,0.0,0.707444024981712,0.6179701653625256,5,n
karate,CMS,6.41061806678772,0.1,0.3621874688554205,0.052581131042037516,26,n
karate,CMS,5.774652004241943,0.4,0.3621874688554205,0.052581131042037516,26,n
strike,CMS,6.364598989486694,0.4,0.4940383964804919,0.09657891031958328,15,n
karate,CMS,7.731244087219238,0.3,0.3621874688554205,0.052581131042037516,26,n
strike,CMS,3.81243896484375,0.7,0.49586360423475473,0.11299052774018944,12,n
karate,CMS,5.246509790420532,0.7,0.3621874688554205,0.052581131042037516,26,n
mexican,CMS,8.758387088775635,0.8,0.24996893637847645,0.009615996268102882,21,n
mexican,CMS,6.491628170013428,0.4,0.2480217878648278,0.011643642963662706,20,n
mexican,CMS,7.5430262088775635,1.0,0.24996893637847645,0.009615996268102882,21,n
mexican,CMS,7.0501062870025635,0.1,0.2738247424022842,0.10563083278362333,13,n
mexican,CMS,8.718394994735718,0.9,0.24996893637847645,0.009615996268102882,21,n
mexican,CMS,5.53936505317688,0.2,0.2626207912854564,0.02390736297618348,19,n
mexican,CMS,5.682327032089233,0.7,0.2480217878648278,0.011643642963662706,20,n
mexican,CMS,7.766825914382935,0.0,0.18122879082522042,0.0578246150485967,7,n
dolphin,CMS,9.849653005599976,0.4,0.2915006679487195,0.031399743588966446,48,n
dolphin,CMS,9.992990016937256,0.5,0.2882524493490365,0.02544027063602191,49,n
dolphin,CMS,10.224284172058105,0.3,0.27443282960524173,0.007615049190598839,55,n
dolphin,CMS,10.666473865509033,0.6,0.28522531038648014,0.020339219028469357,50,n
dolphin,CMS,8.194279909133911,0.2,0.2971204412730122,0.051043634711899696,48,n
dolphin,CMS,11.213544130325317,0.0,0.38802394795861067,0.22807558237817172,3,n
dolphin,CMS,11.164820909500122,0.1,0.281422024188591,0.06540188012845016,46,n
dolphin,CMS,8.439976930618286,0.9,0.2824322928521103,0.016093317038345656,51,n
dolphin,CMS,12.138921022415161,1.0,0.2824322928521103,0.016093317038345656,51,n
polbooks,CMS,19.640913248062134,0.2,0.37896877736087203,0.04673491023901076,75,n
polbooks,CMS,18.83794927597046,0.4,0.36967835533341054,0.026808508697192538,79,n
polbooks,CMS,18.724559783935547,0.5,0.36967835533341054,0.026808508697192538,79,n
polbooks,CMS,15.609087944030762,0.6,0.36815743541818274,0.025141704099532553,80,n
polbooks,CMS,18.67199206352234,0.3,0.36967835533341054,0.026808508697192538,79,n
polbooks,CMS,16.054409980773926,0.7,0.3629635492199176,0.017350460414693063,83,n
polbooks,CMS,19.50688672065735,0.1,0.3860986492042993,0.09106718654464903,77,n
polbooks,CMS,20.48611879348755,0.8,0.3629635492199176,0.017350460414693063,83,n
polbooks,CMS,24.966894149780273,0.9,0.3629635492199176,0.017350460414693063,83,n
polbooks,CMS,22.72226095199585,0.0,0.47739906457347187,0.4374254072281698,3,n
football,CMS,26.60916829109192,0.7,0.7459873641588218,0.29370082704570555,68,n
football,CMS,23.89805316925049,0.6,0.7161468929281464,0.13438242124746805,88,n
polbooks,CMS,25.805019855499268,1.0,0.3617180140080405,0.016235698428528195,84,n
football,CMS,27.496570110321045,0.8,0.7459873641588218,0.29370082704570555,68,n
football,CMS,22.691072702407837,0.5,0.7161468929281464,0.13438242124746805,88,n
football,CMS,24.69837975502014,0.9,0.7459873641588218,0.29370082704570555,68,n
football,CMS,24.95726704597473,1.0,0.7289781849537061,0.18559622007526327,81,n
football,CMS,28.257309913635254,0.4,0.7257239246471274,0.208824003511026,85,n
football,CMS,25.19136691093445,0.2,0.6922701195657345,0.19710107423213694,77,n
football,CMS,26.978093147277832,0.3,0.717315434559715,0.232783077289247,80,n
football,CMS,27.785799026489258,0.1,0.6558942003351697,0.1269693873247409,81,n
football,CMS,39.63797187805176,0.0,0.6743899639279605,0.19863222379562687,90,n
strike,CMS,1.2816929817199707,0.0,1.0,1.0,3,y
strike,CMS,1.6288330554962158,0.6,0.5172781895229833,0.12533827090158098,15,y
strike,CMS,2.028432846069336,0.8,0.5172781895229833,0.12533827090158098,15,y
mexican,CMS,2.8750598430633545,0.0,0.18122879082522042,0.0578246150485967,7,y
strike,CMS,2.8811888694763184,1.0,0.5311958262234048,0.10441884205920957,19,y
strike,CMS,3.1592140197753906,0.4,0.5729337159571952,0.3152468101559479,8,y
strike,CMS,3.174001932144165,0.9,0.5172781895229833,0.12533827090158098,15,y
strike,CMS,2.9734227657318115,0.3,0.5423888968959102,0.1297477529718759,18,y
mexican,CMS,3.883702039718628,0.2,0.25205624446773744,0.017510605650329452,19,y
karate,CMS,3.970637798309326,0.9,0.3621874688554205,0.052581131042037516,26,y
strike,CMS,4.108551025390625,0.2,0.5423888968959102,0.1297477529718759,18,y
karate,CMS,5.283840656280518,0.4,0.3621874688554205,0.052581131042037516,26,y
karate,CMS,8.40429401397705,0.6,0.3621874688554205,0.052581131042037516,26,y
karate,CMS,8.365455865859985,0.0,0.707444024981712,0.6179701653625256,5,y
strike,CMS,8.513993978500366,0.7,0.5172781895229833,0.12533827090158098,15,y
strike,CMS,7.793790340423584,0.1,0.6121125018311437,0.45865232521354005,8,y
strike,CMS,9.552962064743042,0.5,0.5172781895229833,0.12533827090158098,15,y
mexican,CMS,11.331718921661377,0.3,0.2480217878648278,0.011643642963662706,20,y
karate,CMS,10.848558187484741,0.3,0.3621874688554205,0.052581131042037516,26,y
karate,CMS,9.300347328186035,0.7,0.3621874688554205,0.052581131042037516,26,y
karate,CMS,7.623483896255493,0.1,0.3621874688554205,0.052581131042037516,26,y
karate,CMS,8.449522018432617,0.5,0.3621874688554205,0.052581131042037516,26,y
karate,CMS,10.117439985275269,0.2,0.3621874688554205,0.052581131042037516,26,y
mexican,CMS,11.500437021255493,0.5,0.2480217878648278,0.011643642963662706,20,y
mexican,CMS,11.664773225784302,1.0,0.24996893637847645,0.009615996268102882,21,y
karate,CMS,10.205950260162354,1.0,0.3621874688554205,0.052581131042037516,26,y
mexican,CMS,10.816925287246704,0.4,0.2480217878648278,0.011643642963662706,20,y
mexican,CMS,11.41825795173645,0.1,0.2626207912854564,0.02390736297618348,19,y
mexican,CMS,11.70374584197998,0.9,0.24996893637847645,0.009615996268102882,21,y
mexican,CMS,11.008309125900269,0.7,0.24996893637847645,0.009615996268102882,21,y
mexican,CMS,9.620766162872314,0.6,0.24996893637847645,0.009615996268102882,21,y
karate,CMS,6.16485595703125,0.8,0.3621874688554205,0.052581131042037516,26,y
mexican,CMS,8.795747995376587,0.8,0.24996893637847645,0.009615996268102882,21,y
dolphin,CMS,12.472943782806396,0.1,0.3566898283274898,0.20874098925031515,13,y
dolphin,CMS,12.799020051956177,0.4,0.28522531038648014,0.020339219028469357,50,y
dolphin,CMS,10.468185186386108,0.2,0.27443282960524173,0.007615049190598839,55,y
dolphin,CMS,12.87254786491394,0.5,0.28522531038648014,0.020339219028469357,50,y
dolphin,CMS,13.497466087341309,0.0,0.38802394795861067,0.22807558237817172,3,y
dolphin,CMS,11.354720830917358,0.3,0.27443282960524173,0.007615049190598839,55,y
dolphin,CMS,12.081897020339966,0.6,0.28522531038648014,0.020339219028469357,50,y
dolphin,CMS,13.922854900360107,0.7,0.28522531038648014,0.020339219028469357,50,y
dolphin,CMS,15.89193320274353,1.0,0.2824322928521103,0.016093317038345656,51,y
dolphin,CMS,13.085942029953003,0.8,0.28522531038648014,0.020339219028469357,50,y
dolphin,CMS,14.73360824584961,0.9,0.2824322928521103,0.016093317038345656,51,y
polbooks,CMS,20.345088005065918,0.2,0.36967835533341054,0.026808508697192538,79,y
polbooks,CMS,21.45084810256958,0.4,0.36815743541818274,0.025141704099532553,80,y
polbooks,CMS,19.18304991722107,0.3,0.36967835533341054,0.026808508697192538,79,y
polbooks,CMS,19.24718999862671,0.5,0.36815743541818274,0.025141704099532553,80,y
polbooks,CMS,23.198077917099,0.1,0.3855130321575453,0.058844164346941216,72,y
polbooks,CMS,23.837550163269043,0.6,0.3629635492199176,0.017350460414693063,83,y
polbooks,CMS,25.04080629348755,0.7,0.3629635492199176,0.017350460414693063,83,y
polbooks,CMS,23.879336833953857,0.8,0.3629635492199176,0.017350460414693063,83,y
polbooks,CMS,30.029993057250977,0.0,0.47739906457347187,0.4374254072281698,3,y
polbooks,CMS,26.343679904937744,0.9,0.3629635492199176,0.017350460414693063,83,y
polbooks,CMS,30.195702075958252,1.0,0.3617180140080405,0.016235698428528195,84,y
football,CMS,30.200899839401245,0.3,0.7161468929281464,0.13438242124746805,88,y
football,CMS,33.4561972618103,0.5,0.7276678707160779,0.1826543922994616,82,y
football,CMS,30.131319761276245,0.4,0.7161468929281464,0.13438242124746805,88,y
football,CMS,34.77557992935181,0.6,0.7276678707160779,0.1826543922994616,82,y
railway,CMS,115.79783129692078,0.2,0.6626420217394204,0.07386566400960795,173,n
football,CMS,34.34407997131348,0.8,0.7276678707160779,0.1826543922994616,82,y
football,CMS,34.476943016052246,0.1,0.693974207002785,0.20099856993272747,75,y
railway,CMS,114.56397080421448,0.3,0.6625589648087271,0.0736693465255604,171,n
railway,CMS,115.94582033157349,0.6,0.6632921644989596,0.07260599341067558,173,n
football,CMS,34.544448137283325,0.2,0.7203233730672509,0.1885294372361073,88,y
football,CMS,38.92125105857849,0.9,0.7289781849537061,0.18559622007526327,81,y
football,CMS,38.4865779876709,0.7,0.7276678707160779,0.1826543922994616,82,y
railway,CMS,117.80542945861816,0.4,0.6625589648087271,0.0736693465255604,171,n
railway,CMS,118.96453785896301,0.5,0.6632921644989596,0.07260599341067558,173,n
football,CMS,36.69352412223816,1.0,0.7289781849537061,0.18559622007526327,81,y
railway,CMS,122.98398065567017,0.7,0.6634495401376242,0.07124468242542366,176,n
football,CMS,44.1079421043396,0.0,0.6743899639279605,0.19863222379562687,90,y
railway,CMS,142.9255828857422,0.1,0.6604570766371258,0.06981605136667975,185,n
railway,CMS,76.72900557518005,0.3,0.6625589648087271,0.0736693465255604,171,y
railway,CMS,161.64754962921143,1.0,0.6608821333343292,0.06769535286946558,177,n
railway,CMS,81.68142914772034,0.5,0.6634495401376242,0.07124468242542366,176,y
railway,CMS,163.2684359550476,0.8,0.6614234383934262,0.06868666876562426,176,n
railway,CMS,165.65430331230164,0.9,0.6614234383934262,0.06868666876562426,176,n
railway,CMS,92.46971201896667,0.2,0.6625589648087271,0.0736693465255604,171,y
railway,CMS,91.38682103157043,0.4,0.6632921644989596,0.07260599341067558,173,y
railway,CMS,88.82846450805664,0.6,0.6634495401376242,0.07124468242542366,176,y
railway,CMS,90.88350486755371,0.8,0.6614234383934262,0.06868666876562426,176,y
railway,CMS,94.06131744384766,0.1,0.6652129620795796,0.08344081644259593,169,y
railway,CMS,92.91007614135742,1.0,0.6608821333343292,0.06769535286946558,177,y
railway,CMS,96.04794526100159,0.9,0.6614234383934262,0.06868666876562426,176,y
railway,CMS,98.16759657859802,0.7,0.6619687966418373,0.0697353772108526,176,y
railway,CMS,199.62980389595032,0.0,0.5496649228750848,0.18887578688023932,89,n
railway,CMS,134.6121838092804,0.0,0.5496649228750848,0.18887578688023932,89,y
polbooks,CMS,1.1992621421813965,0.5,0.36815743541818274,0.025141704099532553,80,y
polbooks,CMS,1.208907127380371,0.5,0.36815743541818274,0.025141704099532553,80,y
polbooks,CMS,1.4253127574920654,0.5,0.36815743541818274,0.025141704099532553,80,y
polbooks,CMS,1.5219600200653076,0.5,0.36815743541818274,0.025141704099532553,80,y
polbooks,CMS,1.2532567977905273,0.5,0.36815743541818274,0.025141704099532553,80,y
strike,CMS,0.03641986846923828,0.5,0.5172781895229833,0.12533827090158098,15,y
karate,CMS,0.05443286895751953,0.5,0.3621874688554205,0.052581131042037516,26,y
mexican,CMS,0.08119082450866699,0.5,0.2480217878648278,0.011643642963662706,20,y
dolphin,CMS,0.20374512672424316,0.5,0.28522531038648014,0.020339219028469357,50,y
polbooks,CMS,1.236962080001831,0.5,0.36815743541818274,0.025141704099532553,80,y
football,CMS,2.9017441272735596,0.5,0.7276678707160779,0.1826543922994616,82,y
railway,CMS,22.65418314933777,0.5,0.6634495401376242,0.07124468242542366,176,y
strike,CMS,0.03918004035949707,0.5,0.6454625819020818,0.6030113845023871,10,y
polbooks,CMS,2.77999210357666,0.5,0.4210905465173942,0.2856781675066157,71,y
