date_time, data, sampling_method, input_dim, hidden_dim_gcn, hidden_dim_fc, output_dim, num_gcn_layer, num_fc_layer, sampled_nodes_count, learning_rate, epochs, final_train_loss, test_loss
2024-08-16 00:23,karate,random,10,"(16, 16)","(256, 32)",1,2,3,17,0.001,50,9.479941368103027,14.651126861572266
2024-08-16 00:23,karate,random,10,"(16, 16)","(256, 64)",1,2,3,17,0.001,50,7.734684467315674,14.863822937011719
2024-08-16 00:23,karate,random,10,"(16, 16)","(256, 128)",1,2,3,17,0.001,50,7.714834690093994,15.600594520568848
2024-08-16 00:23,karate,random,10,"(16, 16)","(256, 256)",1,2,3,17,0.001,50,7.675661087036133,15.892409324645996
2024-08-16 00:31,karate,random,10,"(16, 16)","(32,)",1,2,2,17,0.001,50,12.027307510375977,20.55227279663086
2024-08-16 00:31,karate,random,10,"(16, 16)","(64,)",1,2,2,17,0.001,50,10.299393653869629,18.842849731445312
2024-08-16 00:31,karate,random,10,"(16, 16)","(128,)",1,2,2,17,0.001,50,10.480486869812012,19.291643142700195
2024-08-16 00:31,karate,random,10,"(16, 16)","(256,)",1,2,2,17,0.001,50,8.494646072387695,17.03533935546875
2024-08-16 00:31,karate,random,10,"(16, 16)","(32, 32)",1,2,3,17,0.001,50,16.11997413635254,22.585494995117188
2024-08-16 00:31,karate,random,10,"(16, 16)","(32, 64)",1,2,3,17,0.001,50,11.22285270690918,19.774459838867188
2024-08-16 00:31,karate,random,10,"(16, 16)","(32, 128)",1,2,3,17,0.001,50,11.508997917175293,20.34535789489746
2024-08-16 00:31,karate,random,10,"(16, 16)","(32, 256)",1,2,3,17,0.001,50,13.059785842895508,20.979251861572266
2024-08-16 00:31,karate,random,10,"(16, 16)","(64, 32)",1,2,3,17,0.001,50,12.735051155090332,21.94318389892578
2024-08-16 00:31,karate,random,10,"(16, 16)","(64, 64)",1,2,3,17,0.001,50,10.088374137878418,18.522430419921875
2024-08-16 00:31,karate,random,10,"(16, 16)","(64, 128)",1,2,3,17,0.001,50,8.528921127319336,17.201459884643555
2024-08-16 00:31,karate,random,10,"(16, 16)","(64, 256)",1,2,3,17,0.001,50,8.296928405761719,16.4958438873291
2024-08-16 00:31,karate,random,10,"(16, 16)","(128, 32)",1,2,3,17,0.001,50,12.486611366271973,21.39219093322754
2024-08-16 00:31,karate,random,10,"(16, 16)","(128, 64)",1,2,3,17,0.001,50,10.214653968811035,19.22077178955078
2024-08-16 00:31,karate,random,10,"(16, 16)","(128, 128)",1,2,3,17,0.001,50,7.419788837432861,14.985276222229004
2024-08-16 00:31,karate,random,10,"(16, 16)","(128, 256)",1,2,3,17,0.001,50,6.2667131423950195,11.097979545593262
2024-08-16 00:32,karate,random,10,"(16, 16)","(256, 32)",1,2,3,17,0.001,50,6.6195526123046875,13.929131507873535
2024-08-16 00:32,karate,random,10,"(16, 16)","(256, 64)",1,2,3,17,0.001,50,6.372653961181641,12.210715293884277
2024-08-16 00:32,karate,random,10,"(16, 16)","(256, 128)",1,2,3,17,0.001,50,7.573096752166748,15.534323692321777
2024-08-16 00:32,karate,random,10,"(16, 16)","(256, 256)",1,2,3,17,0.001,50,5.553604602813721,11.357755661010742
2024-08-16 00:32,karate,random,10,"(16, 32)","(32,)",1,2,2,17,0.001,50,12.672782897949219,21.068422317504883
2024-08-16 00:32,karate,random,10,"(16, 32)","(64,)",1,2,2,17,0.001,50,9.714493751525879,18.30951690673828
2024-08-16 00:32,karate,random,10,"(16, 32)","(128,)",1,2,2,17,0.001,50,9.215729713439941,17.745864868164062
2024-08-16 00:32,karate,random,10,"(16, 32)","(256,)",1,2,2,17,0.001,50,6.238490104675293,12.525596618652344
2024-08-16 00:32,karate,random,10,"(16, 32)","(32, 32)",1,2,3,17,0.001,50,11.39360523223877,20.149242401123047
2024-08-16 00:32,karate,random,10,"(16, 32)","(32, 64)",1,2,3,17,0.001,50,9.269901275634766,17.897754669189453
2024-08-16 00:32,karate,random,10,"(16, 32)","(32, 128)",1,2,3,17,0.001,50,11.220349311828613,19.573753356933594
2024-08-16 00:32,karate,random,10,"(16, 32)","(32, 256)",1,2,3,17,0.001,50,10.391021728515625,19.354265213012695
2024-08-16 00:32,karate,random,10,"(16, 32)","(64, 32)",1,2,3,17,0.001,50,15.238746643066406,23.02687644958496
2024-08-16 00:32,karate,random,10,"(16, 32)","(64, 64)",1,2,3,17,0.001,50,10.762414932250977,19.51628303527832
2024-08-16 00:32,karate,random,10,"(16, 32)","(64, 128)",1,2,3,17,0.001,50,14.250184059143066,22.343196868896484
2024-08-16 00:32,karate,random,10,"(16, 32)","(64, 256)",1,2,3,17,0.001,50,6.515030384063721,11.713006973266602
2024-08-16 00:32,karate,random,10,"(16, 32)","(128, 32)",1,2,3,17,0.001,50,10.947084426879883,19.54686164855957
2024-08-16 00:32,karate,random,10,"(16, 32)","(128, 64)",1,2,3,17,0.001,50,7.573605537414551,15.743343353271484
2024-08-16 00:32,karate,random,10,"(16, 32)","(128, 128)",1,2,3,17,0.001,50,6.323663234710693,10.97960090637207
2024-08-16 00:32,karate,random,10,"(16, 32)","(128, 256)",1,2,3,17,0.001,50,9.028717041015625,17.796737670898438
2024-08-16 00:32,karate,random,10,"(16, 32)","(256, 32)",1,2,3,17,0.001,50,6.934589862823486,14.392529487609863
2024-08-16 00:32,karate,random,10,"(16, 32)","(256, 64)",1,2,3,17,0.001,50,8.92293643951416,17.687047958374023
2024-08-16 00:32,karate,random,10,"(16, 32)","(256, 128)",1,2,3,17,0.001,50,5.855936050415039,11.654792785644531
2024-08-16 00:32,karate,random,10,"(16, 32)","(256, 256)",1,2,3,17,0.001,50,6.0090155601501465,11.987300872802734
2024-08-16 00:32,karate,random,10,"(16, 64)","(32,)",1,2,2,17,0.001,50,9.652078628540039,18.34825897216797
2024-08-16 00:32,karate,random,10,"(16, 64)","(64,)",1,2,2,17,0.001,50,9.83730697631836,18.420454025268555
2024-08-16 00:32,karate,random,10,"(16, 64)","(128,)",1,2,2,17,0.001,50,7.950971603393555,15.91439437866211
2024-08-16 00:32,karate,random,10,"(16, 64)","(256,)",1,2,2,17,0.001,50,6.630610942840576,13.777503967285156
2024-08-16 00:32,karate,random,10,"(16, 64)","(32, 32)",1,2,3,17,0.001,50,11.863651275634766,20.627544403076172
2024-08-16 00:32,karate,random,10,"(16, 64)","(32, 64)",1,2,3,17,0.001,50,12.33836841583252,20.88179588317871
2024-08-16 00:32,karate,random,10,"(16, 64)","(32, 128)",1,2,3,17,0.001,50,11.706764221191406,20.541728973388672
2024-08-16 00:33,karate,random,10,"(16, 64)","(32, 256)",1,2,3,17,0.001,50,9.002266883850098,17.708105087280273
2024-08-16 00:33,karate,random,10,"(16, 64)","(64, 32)",1,2,3,17,0.001,50,11.175095558166504,19.793701171875
2024-08-16 00:33,karate,random,10,"(16, 64)","(64, 64)",1,2,3,17,0.001,50,10.002202987670898,18.744325637817383
2024-08-16 00:33,karate,random,10,"(16, 64)","(64, 128)",1,2,3,17,0.001,50,9.524089813232422,18.06361198425293
2024-08-16 00:33,karate,random,10,"(16, 64)","(64, 256)",1,2,3,17,0.001,50,8.843008995056152,17.031021118164062
2024-08-16 00:33,karate,random,10,"(16, 64)","(128, 32)",1,2,3,17,0.001,50,11.327349662780762,19.988489151000977
2024-08-16 00:33,karate,random,10,"(16, 64)","(128, 64)",1,2,3,17,0.001,50,8.031590461730957,16.24692726135254
2024-08-16 00:33,karate,random,10,"(16, 64)","(128, 128)",1,2,3,17,0.001,50,6.710565090179443,14.048883438110352
2024-08-16 00:33,karate,random,10,"(16, 64)","(128, 256)",1,2,3,17,0.001,50,6.913839340209961,14.0333251953125
2024-08-16 00:33,karate,random,10,"(16, 64)","(256, 32)",1,2,3,17,0.001,50,6.386241912841797,12.742764472961426
2024-08-16 00:33,karate,random,10,"(16, 64)","(256, 64)",1,2,3,17,0.001,50,10.118432998657227,19.3599910736084
2024-08-16 00:33,karate,random,10,"(16, 64)","(256, 128)",1,2,3,17,0.001,50,6.544763088226318,13.463398933410645
2024-08-16 00:33,karate,random,10,"(16, 64)","(256, 256)",1,2,3,17,0.001,50,6.587037086486816,11.574287414550781
2024-08-16 00:33,karate,random,10,"(16, 128)","(32,)",1,2,2,17,0.001,50,12.432939529418945,20.945816040039062
2024-08-16 00:33,karate,random,10,"(16, 128)","(64,)",1,2,2,17,0.001,50,9.703606605529785,18.513595581054688
2024-08-16 00:33,karate,random,10,"(16, 128)","(128,)",1,2,2,17,0.001,50,7.02512788772583,14.581940650939941
2024-08-16 00:33,karate,random,10,"(16, 128)","(256,)",1,2,2,17,0.001,50,6.498959541320801,13.394301414489746
2024-08-16 00:33,karate,random,10,"(16, 128)","(32, 32)",1,2,3,17,0.001,50,12.652350425720215,21.470420837402344
2024-08-16 00:33,karate,random,10,"(16, 128)","(32, 64)",1,2,3,17,0.001,50,9.16594409942627,17.736204147338867
2024-08-16 00:33,karate,random,10,"(16, 128)","(32, 128)",1,2,3,17,0.001,50,11.53327751159668,20.382587432861328
2024-08-16 00:33,karate,random,10,"(16, 128)","(32, 256)",1,2,3,17,0.001,50,8.066499710083008,16.527576446533203
2024-08-16 00:33,karate,random,10,"(16, 128)","(64, 32)",1,2,3,17,0.001,50,11.363594055175781,20.31305503845215
2024-08-16 00:33,karate,random,10,"(16, 128)","(64, 64)",1,2,3,17,0.001,50,11.516268730163574,20.340072631835938
2024-08-16 00:33,karate,random,10,"(16, 128)","(64, 128)",1,2,3,17,0.001,50,10.09058666229248,18.40843391418457
2024-08-16 00:33,karate,random,10,"(16, 128)","(64, 256)",1,2,3,17,0.001,50,7.210118770599365,15.101580619812012
2024-08-16 00:33,karate,random,10,"(16, 128)","(128, 32)",1,2,3,17,0.001,50,9.660896301269531,18.26579475402832
2024-08-16 00:33,karate,random,10,"(16, 128)","(128, 64)",1,2,3,17,0.001,50,9.607833862304688,18.304397583007812
2024-08-16 00:33,karate,random,10,"(16, 128)","(128, 128)",1,2,3,17,0.001,50,7.725937843322754,15.581510543823242
2024-08-16 00:33,karate,random,10,"(16, 128)","(128, 256)",1,2,3,17,0.001,50,6.457621097564697,12.098186492919922
2024-08-16 00:33,karate,random,10,"(16, 128)","(256, 32)",1,2,3,17,0.001,50,10.970560073852539,19.865978240966797
2024-08-16 00:33,karate,random,10,"(16, 128)","(256, 64)",1,2,3,17,0.001,50,6.204290866851807,11.619300842285156
2024-08-16 00:33,karate,random,10,"(16, 128)","(256, 128)",1,2,3,17,0.001,50,6.24237585067749,12.20140552520752
2024-08-16 00:33,karate,random,10,"(16, 128)","(256, 256)",1,2,3,17,0.001,50,6.468982696533203,11.663978576660156
2024-08-16 00:33,karate,random,10,"(32, 16)","(32,)",1,2,2,17,0.001,50,13.705946922302246,21.5218448638916
2024-08-16 00:33,karate,random,10,"(32, 16)","(64,)",1,2,2,17,0.001,50,10.186677932739258,18.742319107055664
2024-08-16 00:33,karate,random,10,"(32, 16)","(128,)",1,2,2,17,0.001,50,8.655449867248535,17.429107666015625
2024-08-16 00:33,karate,random,10,"(32, 16)","(256,)",1,2,2,17,0.001,50,9.010194778442383,17.260128021240234
2024-08-16 00:33,karate,random,10,"(32, 16)","(32, 32)",1,2,3,17,0.001,50,12.545426368713379,21.029422760009766
2024-08-16 00:33,karate,random,10,"(32, 16)","(32, 64)",1,2,3,17,0.001,50,10.778266906738281,19.347301483154297
2024-08-16 00:33,karate,random,10,"(32, 16)","(32, 128)",1,2,3,17,0.001,50,7.189861297607422,14.761967658996582
2024-08-16 00:33,karate,random,10,"(32, 16)","(32, 256)",1,2,3,17,0.001,50,8.506768226623535,17.17413902282715
2024-08-16 00:33,karate,random,10,"(32, 16)","(64, 32)",1,2,3,17,0.001,50,10.386612892150879,18.786474227905273
2024-08-16 00:33,karate,random,10,"(32, 16)","(64, 64)",1,2,3,17,0.001,50,10.485567092895508,19.135190963745117
2024-08-16 00:33,karate,random,10,"(32, 16)","(64, 128)",1,2,3,17,0.001,50,9.639289855957031,18.3198184967041
2024-08-16 00:33,karate,random,10,"(32, 16)","(64, 256)",1,2,3,17,0.001,50,6.881584644317627,14.356620788574219
2024-08-16 00:33,karate,random,10,"(32, 16)","(128, 32)",1,2,3,17,0.001,50,12.583891868591309,21.983720779418945
2024-08-16 00:33,karate,random,10,"(32, 16)","(128, 64)",1,2,3,17,0.001,50,8.983027458190918,17.505970001220703
2024-08-16 00:33,karate,random,10,"(32, 16)","(128, 128)",1,2,3,17,0.001,50,6.80655574798584,14.148660659790039
2024-08-16 00:33,karate,random,10,"(32, 16)","(128, 256)",1,2,3,17,0.001,50,6.209596157073975,12.589982986450195
2024-08-16 00:33,karate,random,10,"(32, 16)","(256, 32)",1,2,3,17,0.001,50,9.041857719421387,17.390798568725586
2024-08-16 00:34,karate,random,10,"(32, 16)","(256, 64)",1,2,3,17,0.001,50,9.452252388000488,18.316648483276367
2024-08-16 00:34,karate,random,10,"(32, 16)","(256, 128)",1,2,3,17,0.001,50,6.42842960357666,11.54033374786377
2024-08-16 00:34,karate,random,10,"(32, 16)","(256, 256)",1,2,3,17,0.001,50,5.928414821624756,12.033459663391113
2024-08-16 00:34,karate,random,10,"(32, 32)","(32,)",1,2,2,17,0.001,50,11.314061164855957,20.15183448791504
2024-08-16 00:34,karate,random,10,"(32, 32)","(64,)",1,2,2,17,0.001,50,10.378314971923828,19.150529861450195
2024-08-16 00:34,karate,random,10,"(32, 32)","(128,)",1,2,2,17,0.001,50,9.92428970336914,18.408096313476562
2024-08-16 00:34,karate,random,10,"(32, 32)","(256,)",1,2,2,17,0.001,50,9.566933631896973,18.28811264038086
2024-08-16 00:34,karate,random,10,"(32, 32)","(32, 32)",1,2,3,17,0.001,50,12.43093490600586,21.020732879638672
2024-08-16 00:34,karate,random,10,"(32, 32)","(32, 64)",1,2,3,17,0.001,50,12.849915504455566,21.227792739868164
2024-08-16 00:34,karate,random,10,"(32, 32)","(32, 128)",1,2,3,17,0.001,50,11.202093124389648,19.90055274963379
2024-08-16 00:34,karate,random,10,"(32, 32)","(32, 256)",1,2,3,17,0.001,50,8.86609172821045,17.1833438873291
2024-08-16 00:34,karate,random,10,"(32, 32)","(64, 32)",1,2,3,17,0.001,50,9.487748146057129,18.31442642211914
2024-08-16 00:34,karate,random,10,"(32, 32)","(64, 64)",1,2,3,17,0.001,50,9.94121265411377,18.386211395263672
2024-08-16 00:34,karate,random,10,"(32, 32)","(64, 128)",1,2,3,17,0.001,50,8.208017349243164,16.617219924926758
2024-08-16 00:34,karate,random,10,"(32, 32)","(64, 256)",1,2,3,17,0.001,50,7.094303607940674,14.771727561950684
2024-08-16 00:34,karate,random,10,"(32, 32)","(128, 32)",1,2,3,17,0.001,50,9.585885047912598,18.245567321777344
2024-08-16 00:34,karate,random,10,"(32, 32)","(128, 64)",1,2,3,17,0.001,50,9.334203720092773,18.03883171081543
2024-08-16 00:34,karate,random,10,"(32, 32)","(128, 128)",1,2,3,17,0.001,50,6.32952356338501,12.202682495117188
2024-08-16 00:34,karate,random,10,"(32, 32)","(128, 256)",1,2,3,17,0.001,50,6.460933208465576,11.58293628692627
2024-08-16 00:34,karate,random,10,"(32, 32)","(256, 32)",1,2,3,17,0.001,50,6.340731620788574,12.14758586883545
2024-08-16 00:34,karate,random,10,"(32, 32)","(256, 64)",1,2,3,17,0.001,50,7.376414775848389,15.167832374572754
2024-08-16 00:34,karate,random,10,"(32, 32)","(256, 128)",1,2,3,17,0.001,50,8.143738746643066,16.095787048339844
2024-08-16 00:34,karate,random,10,"(32, 32)","(256, 256)",1,2,3,17,0.001,50,5.993746280670166,12.321236610412598
2024-08-16 00:34,karate,random,10,"(32, 64)","(32,)",1,2,2,17,0.001,50,10.500336647033691,19.18495750427246
2024-08-16 00:34,karate,random,10,"(32, 64)","(64,)",1,2,2,17,0.001,50,10.76883316040039,19.192874908447266
2024-08-16 00:34,karate,random,10,"(32, 64)","(128,)",1,2,2,17,0.001,50,9.179746627807617,17.80836296081543
2024-08-16 00:34,karate,random,10,"(32, 64)","(256,)",1,2,2,17,0.001,50,6.4545063972473145,12.058865547180176
2024-08-16 00:34,karate,random,10,"(32, 64)","(32, 32)",1,2,3,17,0.001,50,10.684730529785156,19.345666885375977
2024-08-16 00:34,karate,random,10,"(32, 64)","(32, 64)",1,2,3,17,0.001,50,11.494667053222656,20.12599754333496
2024-08-16 00:34,karate,random,10,"(32, 64)","(32, 128)",1,2,3,17,0.001,50,7.204221725463867,15.234989166259766
2024-08-16 00:35,karate,random,10,"(32, 64)","(32, 256)",1,2,3,17,0.001,50,7.676850318908691,16.01937484741211
2024-08-16 00:35,karate,random,10,"(32, 64)","(64, 32)",1,2,3,17,0.001,50,10.933064460754395,19.571001052856445
2024-08-16 00:35,karate,random,10,"(32, 64)","(64, 64)",1,2,3,17,0.001,50,8.470037460327148,16.714624404907227
2024-08-16 00:35,karate,random,10,"(32, 64)","(64, 128)",1,2,3,17,0.001,50,9.276470184326172,17.922273635864258
2024-08-16 00:35,karate,random,10,"(32, 64)","(64, 256)",1,2,3,17,0.001,50,8.396888732910156,16.663997650146484
2024-08-16 00:35,karate,random,10,"(32, 64)","(128, 32)",1,2,3,17,0.001,50,7.960032939910889,16.159000396728516
2024-08-16 00:35,karate,random,10,"(32, 64)","(128, 64)",1,2,3,17,0.001,50,9.193305969238281,17.532094955444336
2024-08-16 00:35,karate,random,10,"(32, 64)","(128, 128)",1,2,3,17,0.001,50,6.568539142608643,12.775298118591309
2024-08-16 00:35,karate,random,10,"(32, 64)","(128, 256)",1,2,3,17,0.001,50,6.190029144287109,12.071578979492188
2024-08-16 00:35,karate,random,10,"(32, 64)","(256, 32)",1,2,3,17,0.001,50,6.48417329788208,12.944122314453125
2024-08-16 00:35,karate,random,10,"(32, 64)","(256, 64)",1,2,3,17,0.001,50,6.673312664031982,12.128222465515137
2024-08-16 00:35,karate,random,10,"(32, 64)","(256, 128)",1,2,3,17,0.001,50,6.437401294708252,11.94575309753418
2024-08-16 00:35,karate,random,10,"(32, 64)","(256, 256)",1,2,3,17,0.001,50,6.566714763641357,12.999899864196777
2024-08-16 00:35,karate,random,10,"(32, 128)","(32,)",1,2,2,17,0.001,50,7.105656623840332,14.793906211853027
2024-08-16 00:35,karate,random,10,"(32, 128)","(64,)",1,2,2,17,0.001,50,8.274016380310059,16.723731994628906
2024-08-16 00:35,karate,random,10,"(32, 128)","(128,)",1,2,2,17,0.001,50,6.673357963562012,13.20536994934082
2024-08-16 00:35,karate,random,10,"(32, 128)","(256,)",1,2,2,17,0.001,50,5.993670463562012,11.782015800476074
2024-08-16 00:35,karate,random,10,"(32, 128)","(32, 32)",1,2,3,17,0.001,50,9.51375961303711,17.795469284057617
2024-08-16 00:35,karate,random,10,"(32, 128)","(32, 64)",1,2,3,17,0.001,50,10.891565322875977,19.700010299682617
2024-08-16 00:35,karate,random,10,"(32, 128)","(32, 128)",1,2,3,17,0.001,50,7.859841823577881,15.904781341552734
2024-08-16 00:35,karate,random,10,"(32, 128)","(32, 256)",1,2,3,17,0.001,50,9.127204895019531,17.793458938598633
2024-08-16 00:35,karate,random,10,"(32, 128)","(64, 32)",1,2,3,17,0.001,50,11.837510108947754,20.344741821289062
2024-08-16 00:35,karate,random,10,"(32, 128)","(64, 64)",1,2,3,17,0.001,50,8.199348449707031,16.461013793945312
2024-08-16 00:35,karate,random,10,"(32, 128)","(64, 128)",1,2,3,17,0.001,50,6.711512088775635,13.94858455657959
2024-08-16 00:35,karate,random,10,"(32, 128)","(64, 256)",1,2,3,17,0.001,50,6.68936824798584,13.796486854553223
2024-08-16 00:35,karate,random,10,"(32, 128)","(128, 32)",1,2,3,17,0.001,50,8.654562950134277,17.107097625732422
2024-08-16 00:35,karate,random,10,"(32, 128)","(128, 64)",1,2,3,17,0.001,50,6.719500541687012,13.769471168518066
2024-08-16 00:35,karate,random,10,"(32, 128)","(128, 128)",1,2,3,17,0.001,50,6.935873985290527,12.960694313049316
2024-08-16 00:35,karate,random,10,"(32, 128)","(128, 256)",1,2,3,17,0.001,50,6.52426815032959,12.0148286819458
2024-08-16 00:35,karate,random,10,"(32, 128)","(256, 32)",1,2,3,17,0.001,50,9.389114379882812,18.057144165039062
2024-08-16 00:35,karate,random,10,"(32, 128)","(256, 64)",1,2,3,17,0.001,50,7.302989959716797,15.396446228027344
2024-08-16 00:35,karate,random,10,"(32, 128)","(256, 128)",1,2,3,17,0.001,50,6.276671409606934,11.795899391174316
2024-08-16 00:35,karate,random,10,"(32, 128)","(256, 256)",1,2,3,17,0.001,50,6.177160739898682,13.080830574035645
2024-08-16 00:35,karate,random,10,"(64, 16)","(32,)",1,2,2,17,0.001,50,11.259857177734375,19.92521858215332
2024-08-16 00:35,karate,random,10,"(64, 16)","(64,)",1,2,2,17,0.001,50,10.34955883026123,18.91313934326172
2024-08-16 00:35,karate,random,10,"(64, 16)","(128,)",1,2,2,17,0.001,50,10.835090637207031,19.554792404174805
2024-08-16 00:35,karate,random,10,"(64, 16)","(256,)",1,2,2,17,0.001,50,6.087790012359619,12.266999244689941
2024-08-16 00:35,karate,random,10,"(64, 16)","(32, 32)",1,2,3,17,0.001,50,12.14630126953125,21.24567985534668
2024-08-16 00:35,karate,random,10,"(64, 16)","(32, 64)",1,2,3,17,0.001,50,9.822297096252441,18.481210708618164
2024-08-16 00:35,karate,random,10,"(64, 16)","(32, 128)",1,2,3,17,0.001,50,12.928041458129883,21.375553131103516
2024-08-16 00:35,karate,random,10,"(64, 16)","(32, 256)",1,2,3,17,0.001,50,7.55311393737793,15.378543853759766
2024-08-16 00:35,karate,random,10,"(64, 16)","(64, 32)",1,2,3,17,0.001,50,8.954566955566406,17.41558074951172
2024-08-16 00:35,karate,random,10,"(64, 16)","(64, 64)",1,2,3,17,0.001,50,10.946900367736816,19.514379501342773
2024-08-16 00:35,karate,random,10,"(64, 16)","(64, 128)",1,2,3,17,0.001,50,8.92203426361084,17.678255081176758
2024-08-16 00:35,karate,random,10,"(64, 16)","(64, 256)",1,2,3,17,0.001,50,6.449619293212891,13.249351501464844
2024-08-16 00:35,karate,random,10,"(64, 16)","(128, 32)",1,2,3,17,0.001,50,7.951945781707764,15.894596099853516
2024-08-16 00:35,karate,random,10,"(64, 16)","(128, 64)",1,2,3,17,0.001,50,8.731282234191895,17.30049705505371
2024-08-16 00:35,karate,random,10,"(64, 16)","(128, 128)",1,2,3,17,0.001,50,7.982886791229248,16.10927963256836
2024-08-16 00:35,karate,random,10,"(64, 16)","(128, 256)",1,2,3,17,0.001,50,6.915916442871094,14.28625774383545
2024-08-16 00:35,karate,random,10,"(64, 16)","(256, 32)",1,2,3,17,0.001,50,7.6516499519348145,15.700538635253906
2024-08-16 00:35,karate,random,10,"(64, 16)","(256, 64)",1,2,3,17,0.001,50,7.368707180023193,15.270076751708984
2024-08-16 00:35,karate,random,10,"(64, 16)","(256, 128)",1,2,3,17,0.001,50,6.32191276550293,11.79928207397461
2024-08-16 00:35,karate,random,10,"(64, 16)","(256, 256)",1,2,3,17,0.001,50,6.677459239959717,11.135886192321777
2024-08-16 00:35,karate,random,10,"(64, 32)","(32,)",1,2,2,17,0.001,50,9.20916748046875,17.648303985595703
2024-08-16 00:35,karate,random,10,"(64, 32)","(64,)",1,2,2,17,0.001,50,8.968822479248047,17.415666580200195
2024-08-16 00:35,karate,random,10,"(64, 32)","(128,)",1,2,2,17,0.001,50,8.481969833374023,16.94399070739746
2024-08-16 00:36,karate,random,10,"(64, 32)","(256,)",1,2,2,17,0.001,50,7.292236804962158,15.211379051208496
2024-08-16 00:36,karate,random,10,"(64, 32)","(32, 32)",1,2,3,17,0.001,50,11.981308937072754,20.825414657592773
2024-08-16 00:36,karate,random,10,"(64, 32)","(32, 64)",1,2,3,17,0.001,50,10.40665054321289,19.080724716186523
2024-08-16 00:36,karate,random,10,"(64, 32)","(32, 128)",1,2,3,17,0.001,50,10.33107852935791,19.122575759887695
2024-08-16 00:36,karate,random,10,"(64, 32)","(32, 256)",1,2,3,17,0.001,50,8.363353729248047,16.594999313354492
2024-08-16 00:36,karate,random,10,"(64, 32)","(64, 32)",1,2,3,17,0.001,50,9.420608520507812,18.10627555847168
2024-08-16 00:36,karate,random,10,"(64, 32)","(64, 64)",1,2,3,17,0.001,50,10.183518409729004,19.074125289916992
2024-08-16 00:36,karate,random,10,"(64, 32)","(64, 128)",1,2,3,17,0.001,50,8.7935152053833,17.325275421142578
2024-08-16 00:36,karate,random,10,"(64, 32)","(64, 256)",1,2,3,17,0.001,50,6.319705963134766,12.670616149902344
2024-08-16 00:36,karate,random,10,"(64, 32)","(128, 32)",1,2,3,17,0.001,50,9.530756950378418,18.13222885131836
2024-08-16 00:36,karate,random,10,"(64, 32)","(128, 64)",1,2,3,17,0.001,50,8.676849365234375,17.337739944458008
2024-08-16 00:36,karate,random,10,"(64, 32)","(128, 128)",1,2,3,17,0.001,50,7.684345722198486,15.858481407165527
2024-08-16 00:36,karate,random,10,"(64, 32)","(128, 256)",1,2,3,17,0.001,50,6.383094787597656,12.000713348388672
2024-08-16 00:36,karate,random,10,"(64, 32)","(256, 32)",1,2,3,17,0.001,50,7.937058448791504,16.20595359802246
2024-08-16 00:36,karate,random,10,"(64, 32)","(256, 64)",1,2,3,17,0.001,50,9.144195556640625,17.73078727722168
