polblogs,CMS,462.7112753391266,0.0,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 634]",317.5,"[1, 1169]",585.0
polblogs,CMS,495.1815323829651,0.1,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 331]",166.0,"[1, 357]",179.0
polblogs,CMS,494.54716300964355,0.2,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 334]",167.5,"[1, 362]",181.5
polblogs,CMS,493.62883043289185,0.3,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 340]",170.5,"[1, 356]",178.5
polblogs,CMS,493.87999987602234,0.4,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 339]",170.0,"[1, 355]",178.0
polblogs,CMS,490.0469288825989,0.5,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 339]",170.0,"[1, 3  55]",178.0
polblogs,CMS,494.21560311317444,0.6,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 341]",171.0,"[1, 358]",179.5
polblogs,CMS,484.5130248069763,0.7,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 341]",171.0,"[1, 358]",179.5
polblogs,CMS,492.6538679599762,0.8,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 342]",171.5,"[1, 359]",180.0
polblogs,CMS,506.58753776550293,0.9,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 341]",171.0,"[1, 357]",179.0
polblogs,CMS,507.8351993560791,1.0,0.0034050122147991388,0.00027211628571896594,0.16625,2,"[1, 340]",170.5,"[1, 356]",178.5
syn_dataset,CMS,276.21681332588196,0.0,0.8013280248767681,0.6646903332505515,0.38347908643560114,38,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 23, 0, 0, 7, 23, 0, 0, 0, 0, 0, 0, 109, 104, 103, 138, 156, 141, 122]",24.68421052631579,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 23, 0, 0, 7, 31, 0, 0, 0, 0, 0, 0, 109, 104, 103, 138, 156, 141, 122]",24.894736842105264
syn_dataset,CMS,279.1107451915741,0.1,0.4685267712686172,0.07802803481044521,0.08300210160818713,38,"[2, 4, 3, 4, 2, 0, 3, 5, 4, 2, 2, 4, 5, 4, 5, 3, 3, 1, 4, 4, 3, 3, 3, 5, 7, 2, 6, 5, 3, 5, 4, 19, 4, 2, 266, 95, 25, 9]",13.947368421052632,"[2, 5, 4, 4, 2, 0, 4, 5, 4, 2, 3, 6, 5, 4, 6, 5, 3, 1, 6, 5, 3, 5, 4, 6, 7, 3, 11, 6, 4, 8, 4, 21, 6, 2, 268, 101, 27, 15]",15.18421052631579
syn_dataset,CMS,273.8702335357666,0.2,0.4048548927510233,0.030324178547790792,0.049142982456140356,38,"[2, 4, 3, 4, 2, 5, 4, 2, 4, 5, 4, 5, 6, 3, 3, 1, 4, 2, 4, 3, 3, 3, 5, 9, 2, 6, 5, 10, 3, 5, 4, 8, 4, 2, 297, 54, 2, 8]",13.157894736842104,"[2, 5, 4, 4, 2, 5, 4, 3, 6, 5, 4, 6, 6, 5, 3, 1, 6, 2, 5, 3, 5, 4, 6, 9, 3, 11, 6, 14, 4, 8, 4, 9, 5, 2, 299, 56, 2, 13]",14.236842105263158
