_,,,,,,,,,,,,
polbooks,CMS,0.459757566,0.448610067,0,0.477435287,0.579027537,0.173333333,5,"[51, 42, 0, 0, 5]",19.6,"[0.03090675315487213, 0.13693753039767567, 0.0, 0.0, 0.13201058201058216]","[0.007726688288718033, 0.0338581805928319, 0, 0, 0.09900793650793663]"
polbooks,CMS,0.454336643,0.440648317,0.1,0.354830635,0.400730956,0.160888889,5,"[21, 19, 1, 1, 1]",8.6,"[0.020347424684159388, 0.05800243874483048, 0.21250000000000002, 0.25, 0.19999999999999996]","[0.005448217538381476, 0.01526379966969223, 0.42500000000000004, 0.5, 0.3999999999999999]"
polbooks,CMS,0.462542772,0.451667786,0.2,0.156064232,0.137690785,0.127111111,5,"[28, 17, 1, 1, 1]",9.6,"[0.06889268553271129, 0.20857942022914028, 0.21250000000000002, 0.25, 0.20833333333333337]","[0.01881406673182477, 0.07105452777036646, 0.42500000000000004, 0.5, 0.41666666666666674]"
polbooks,CMS,0.456274033,0.445417643,0.3,0.420606687,0.496206284,0.167111111,5,"[21, 21, 1, 1, 1]",9,"[0.015973776179090352, 0.11078958280045315, 0.25, 0.19999999999999996, 0.20833333333333337]","[0.004167072046719222, 0.03195853350013072, 0.5, 0.3999999999999999, 0.41666666666666674]"
polbooks,CMS,0.470419407,0.455286503,0.4,0.34132372,0.41828919,0.132666667,5,"[1, 22, 20, 1, 1]",9,"[0.2321428571428572, 0.17062676120261766, 0.15444456057227837, 0.25, 0.19999999999999996]","[0.4642857142857144, 0.04662475451466878, 0.0399558067152163, 0.5, 0.3999999999999999]"
polbooks,CMS,0.449231863,0.439040422,0.5,0.133270735,0.04851153,0.031111111,5,"[1, 33, 1, 1, 1]",7.4,"[0.2321428571428572, 0.048920763421548226, 0.25, 0.19999999999999996, 0.20833333333333337]","[0.4642857142857144, 0.011745826861114302, 0.5, 0.3999999999999999, 0.41666666666666674]"
polbooks,CMS,0.464863777,0.448844671,0.6,0.133270735,0.04851153,0.031111111,5,"[1, 37, 1, 1, 1]",8.2,"[0.2321428571428572, 0.05061978032675066, 0.25, 0.19999999999999996, 0.20833333333333337]","[0.4642857142857144, 0.01215375913785845, 0.5, 0.3999999999999999, 0.41666666666666674]"
polbooks,CMS,0.454606295,0.4433496,0.7,0.133270735,0.04851153,0.031111111,5,"[1, 37, 1, 1, 1]",8.2,"[0.2321428571428572, 0.05061978032675066, 0.25, 0.19999999999999996, 0.20833333333333337]","[0.4642857142857144, 0.01215375913785845, 0.5, 0.3999999999999999, 0.41666666666666674]"
polbooks,CMS,0.47634387,0.459688425,0.8,0.133270735,0.04851153,0.031111111,5,"[1, 38, 1, 1, 1]",8.4,"[0.2321428571428572, -0.022743664149983994, 0.25, 0.19999999999999996, 0.20833333333333337]","[0.4642857142857144, -0.005460731243931801, 0.5, 0.3999999999999999, 0.41666666666666674]"
polbooks,CMS,0.460827589,0.446297407,0.9,0.133270735,0.04851153,0.031111111,5,"[1, 39, 1, 1, 1]",8.6,"[0.2321428571428572, -0.018161762660866013, 0.25, 0.19999999999999996, 0.20833333333333337]","[0.4642857142857144, -0.004360621232930701, 0.5, 0.3999999999999999, 0.41666666666666674]"
polbooks,CMS,0.466281414,0.451669216,1,0.133270735,0.04851153,0.031111111,5,"[1, 35, 1, 1, 1]",7.8,"[0.2321428571428572, -0.037542430613362675, 0.25, 0.19999999999999996, 0.20833333333333337]","[0.4642857142857144, -0.009013900419545, 0.5, 0.3999999999999999, 0.41666666666666674]"
football,CMS,0.457553625,0.445891142,0,0.429475917,0.191065448,0.048452381,8,"[0, 45, 0, 0, 1, 0, 21, 39]",13.25,"[0.0, -0.046087393693776596, 0.0, 0.0, 0.09999999999999998, 0.0, 0.03502066115702505, 0.22685606060606095]","[0, -0.011521848423444149, 0, 0, 0.19999999999999996, 0, 0.010700757575757653, 0.05969896331738447]"
football,CMS,0.462876797,0.449530602,0.1,0.449894209,0.159277799,0.02921875,8,"[24, 17, 1, 4, 1, 1, 2, 1]",6.375,"[0.1584726576105889, 0.16721704221704262, 0.20454545454545459, 0.8824675324675327, 0.1666666666666668, 0.20681818181818185, 0.3169191919191921, 0.16477272727272746]","[0.04013717965683038, 0.048307145529367865, 0.40909090909090917, 0.2941558441558443, 0.3333333333333336, 0.4136363636363637, 0.3169191919191921, 0.3295454545454549]"
football,CMS,0.457616329,0.444515228,0.2,0.504445869,0.14897998,0.0325,8,"[26, 5, 1, 7, 1, 1, 2, 1]",5.5,"[0.03392621870882748, 0.8066433566433571, 0.20454545454545459, 0.47027089072543676, 0.20681818181818185, 0.18181818181818182, 0.3169191919191921, 0.18181818181818188]","[0.008390355164548731, 0.23303030303030314, 0.40909090909090917, 0.11891907581562769, 0.4136363636363637, 0.36363636363636365, 0.3169191919191921, 0.36363636363636376]"
football,CMS,0.468440771,0.45160985,0.3,0.43223798,0.119001047,0.011041667,8,"[29, 11, 1, 1, 1, 1, 1, 1]",5.75,"[0.040558361391694955, 0.4988595633756928, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.1666666666666668, 0.20681818181818185, 0.18181818181818182]","[0.009211993754580558, 0.1405876951331498, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.3333333333333336, 0.4136363636363637, 0.36363636363636365]"
football,CMS,0.456291914,0.443229198,0.4,0.267674315,0.023763916,0.008645833,8,"[34, 1, 1, 1, 1, 1, 4, 1]",5.5,"[0.01546059553872077, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.20681818181818185, 0.18181818181818182, 0.7516233766233772, 0.18181818181818188]","[0.003312984758297308, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.4136363636363637, 0.36363636363636365, 0.25054112554112573, 0.36363636363636376]"
football,CMS,0.454144239,0.441344023,0.5,0.20752253,0.009017339,0.001571181,8,"[38, 1, 1, 1, 1, 1, 1, 1]",5.625,"[0.0388345977454891, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.1666666666666668, 0.20681818181818185, 0.18181818181818182, 0.18181818181818188]","[0.008309945704013557, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.3333333333333336, 0.4136363636363637, 0.36363636363636365, 0.36363636363636376]"
football,CMS,0.481811047,0.465158701,0.6,0.20752253,0.009017339,0.001571181,8,"[38, 1, 1, 1, 1, 1, 1, 1]",5.625,"[0.050995635277813804, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.1666666666666668, 0.20681818181818185, 0.18181818181818182, 0.18181818181818188]","[0.010912201616650834, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.3333333333333336, 0.4136363636363637, 0.36363636363636365, 0.36363636363636376]"
football,CMS,0.461298227,0.448173761,0.7,0.20752253,0.009017339,0.001571181,8,"[38, 1, 1, 1, 1, 1, 1, 1]",5.625,"[0.03156994270855689, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.1666666666666668, 0.20681818181818185, 0.18181818181818182, 0.18181818181818188]","[0.006755432655856453, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.3333333333333336, 0.4136363636363637, 0.36363636363636365, 0.36363636363636376]"
football,CMS,0.457075596,0.44214654,0.8,0.20752253,0.009017339,0.001571181,8,"[39, 1, 1, 1, 1, 1, 1, 1]",5.75,"[-0.01660362464817883, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.1666666666666668, 0.20681818181818185, 0.18181818181818182, 0.18181818181818188]","[-0.0035528942573433515, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.3333333333333336, 0.4136363636363637, 0.36363636363636365, 0.36363636363636376]"
football,CMS,0.473581314,0.450792074,0.9,0.20752253,0.009017339,0.001571181,8,"[39, 1, 1, 1, 1, 1, 1, 1]",5.75,"[-0.017764990784792493, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.1666666666666668, 0.20681818181818185, 0.18181818181818182, 0.18181818181818188]","[-0.003801406926406868, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.3333333333333336, 0.4136363636363637, 0.36363636363636365, 0.36363636363636376]"
football,CMS,0.476132154,0.458209515,1,0.20752253,0.009017339,0.001571181,8,"[35, 1, 1, 1, 1, 1, 1, 1]",5.25,"[0.03686868686868726, 0.20454545454545459, 0.20681818181818185, 0.18560606060606072, 0.1666666666666668, 0.20681818181818185, 0.18181818181818182, 0.18181818181818188]","[0.0078892740969013, 0.40909090909090917, 0.4136363636363637, 0.37121212121212144, 0.3333333333333336, 0.4136363636363637, 0.36363636363636365, 0.36363636363636376]"
